viewer_id,view_time,visit_date,ad_id,demographics_id
1224,11.59,2024-04-06,19,5
1038,2.61,2024-04-06,67,20
14996,13.37,2024-04-06,57,9
378,4.71,2024-04-06,40,14
15260,8.91,2024-04-06,68,18
7628,4.26,2024-04-06,40,13
4475,2.89,2024-04-06,25,15
16863,8.51,2024-04-06,60,30
4018,11.42,2024-04-06,20,1
5501,14.31,2024-04-06,74,13
4754,5.9,2024-04-06,43,20
13047,8.5,2024-04-06,38,19
15394,1.53,2024-04-06,45,11
876,3.61,2024-04-06,24,3
10813,12.56,2024-04-06,57,23
12034,3.14,2024-04-06,7,15
3500,14.55,2024-04-06,36,11
15361,2.79,2024-04-06,41,22
16277,14.63,2024-04-06,27,6
3519,9.06,2024-04-06,13,25
10439,11.0,2024-04-06,67,26
16481,11.13,2024-04-06,25,24
13055,7.49,2024-04-06,15,25
14706,6.11,2024-04-06,15,15
16885,1.06,2024-04-06,68,17
7816,8.81,2024-04-06,43,19
12209,5.15,2024-04-06,51,6
4053,4.6,2024-04-06,34,23
2086,7.49,2024-04-06,32,23
4870,11.03,2024-04-06,26,8
16736,2.09,2024-04-06,18,19
9777,0.09,2024-04-06,22,20
1150,2.36,2024-04-06,61,29
15469,12.67,2024-04-06,46,20
7244,4.22,2024-04-06,73,27
8307,14.18,2024-04-06,45,13
2456,14.85,2024-04-06,15,2
16270,9.4,2024-04-06,60,30
13448,7.75,2024-04-06,2,14
10139,12.88,2024-04-06,12,4
12918,2.16,2024-04-06,42,18
17271,10.23,2024-04-06,33,17
5055,11.99,2024-04-06,53,4
205,3.21,2024-04-06,6,16
4948,8.36,2024-04-06,31,14
227,12.79,2024-04-06,29,12
11541,7.31,2024-04-07,55,13
10129,12.44,2024-04-07,34,20
15380,11.42,2024-04-07,9,4
4258,13.98,2024-04-07,11,9
13420,1.0,2024-04-07,53,26
14327,6.17,2024-04-07,43,3
7086,10.61,2024-04-07,31,15
2782,3.91,2024-04-07,1,10
8170,10.6,2024-04-07,37,5
557,14.76,2024-04-07,20,16
4434,9.44,2024-04-07,25,30
9356,10.92,2024-04-07,20,22
14323,10.86,2024-04-07,49,1
1349,4.23,2024-04-07,48,30
5620,14.25,2024-04-07,21,10
5625,3.53,2024-04-07,71,20
3175,6.85,2024-04-07,6,16
9355,3.3,2024-04-07,49,9
751,14.55,2024-04-08,38,25
14158,1.0,2024-04-08,18,16
16107,0.7,2024-04-08,24,21
15628,11.11,2024-04-08,67,22
10816,10.64,2024-04-08,3,30
53,14.05,2024-04-08,23,11
12543,10.41,2024-04-08,69,11
1691,11.32,2024-04-08,25,29
7286,9.61,2024-04-08,52,8
4862,11.8,2024-04-08,55,18
14382,6.06,2024-04-08,76,23
16640,4.64,2024-04-08,39,3
5344,14.86,2024-04-08,25,7
7854,5.72,2024-04-08,33,7
7112,6.03,2024-04-08,50,29
5103,13.99,2024-04-08,26,1
13859,1.48,2024-04-08,27,12
17091,3.19,2024-04-08,32,19
9651,8.94,2024-04-08,67,17
15415,10.13,2024-04-08,73,26
3514,1.54,2024-04-08,24,2
17244,2.94,2024-04-08,34,8
11557,2.26,2024-04-08,7,12
911,13.56,2024-04-08,13,5
9420,1.54,2024-04-08,61,23
1423,8.31,2024-04-08,59,8
8274,11.93,2024-04-08,72,16
11684,10.87,2024-04-08,54,14
1388,2.08,2024-04-08,63,24
15838,5.5,2024-04-08,70,30
1017,8.47,2024-04-08,11,4
1278,11.84,2024-04-08,44,8
14995,6.27,2024-04-08,25,13
13379,5.82,2024-04-08,36,22
6005,14.04,2024-04-08,27,21
15879,13.62,2024-04-08,46,15
2813,7.7,2024-04-08,43,19
13308,11.64,2024-04-08,45,2
15075,9.18,2024-04-08,2,29
2709,5.74,2024-04-08,30,19
6145,2.15,2024-04-08,15,6
5006,9.14,2024-04-08,76,2
3805,4.57,2024-04-08,46,23
13276,4.65,2024-04-08,54,23
10248,3.37,2024-04-08,71,30
12417,3.63,2024-04-08,19,14
2034,12.71,2024-04-08,55,6
12769,5.42,2024-04-08,36,21
9525,3.24,2024-04-09,62,19
14110,13.1,2024-04-09,49,12
16990,1.66,2024-04-09,76,14
14615,10.08,2024-04-09,65,18
12087,4.41,2024-04-09,4,18
4881,9.2,2024-04-09,18,5
6993,4.27,2024-04-09,2,25
4349,4.55,2024-04-09,71,13
11852,4.61,2024-04-09,73,2
9961,11.74,2024-04-09,53,20
4289,4.01,2024-04-09,37,5
14923,11.05,2024-04-09,53,30
6663,7.36,2024-04-09,54,10
907,11.17,2024-04-09,67,5
4872,7.74,2024-04-09,34,1
13312,0.66,2024-04-09,39,30
10866,2.67,2024-04-09,42,9
1029,1.95,2024-04-09,47,17
3424,4.36,2024-04-09,55,19
11156,5.84,2024-04-09,53,7
2762,7.38,2024-04-09,9,12
4848,7.35,2024-04-10,38,26
2054,14.99,2024-04-10,32,20
2598,11.29,2024-04-10,37,11
13956,1.19,2024-04-10,41,28
2133,2.23,2024-04-10,71,11
480,5.71,2024-04-10,28,30
13959,1.62,2024-04-10,72,22
16642,8.83,2024-04-10,57,20
11150,4.32,2024-04-10,74,16
9254,9.0,2024-04-10,30,26
13180,8.61,2024-04-10,15,22
12318,4.61,2024-04-10,70,2
13004,3.13,2024-04-10,8,5
7487,3.14,2024-04-10,38,23
16501,9.13,2024-04-10,42,28
2672,11.11,2024-04-10,57,10
2191,7.51,2024-04-10,77,26
11634,3.38,2024-04-10,76,6
16817,14.01,2024-04-10,16,28
12487,5.4,2024-04-10,46,24
9519,11.03,2024-04-10,63,12
8166,4.63,2024-04-10,38,2
2824,2.1,2024-04-10,42,1
1439,12.2,2024-04-10,59,17
11354,11.18,2024-04-10,17,8
2219,4.75,2024-04-10,51,12
7717,7.27,2024-04-10,60,30
7607,9.05,2024-04-10,76,18
9711,0.01,2024-04-10,39,5
407,7.73,2024-04-10,63,1
13003,8.85,2024-04-10,69,15
8585,0.76,2024-04-10,7,3
11535,7.05,2024-04-10,54,20
222,8.13,2024-04-10,58,7
521,5.25,2024-04-10,59,10
2714,13.71,2024-04-10,74,27
14310,10.97,2024-04-10,25,30
9854,9.3,2024-04-10,30,30
194,6.65,2024-04-10,51,15
14954,9.85,2024-04-10,18,20
13290,5.82,2024-04-10,28,14
15008,13.48,2024-04-10,5,10
6477,11.99,2024-04-10,9,3
11763,7.14,2024-04-10,22,2
16404,7.74,2024-04-10,4,10
13501,14.01,2024-04-10,22,5
2470,8.82,2024-04-10,53,3
6252,6.91,2024-04-10,4,23
12138,4.7,2024-04-10,25,17
10269,1.73,2024-04-10,10,26
2876,7.27,2024-04-10,58,15
7393,10.17,2024-04-10,72,16
12579,12.42,2024-04-10,9,28
12105,0.31,2024-04-10,54,8
6656,12.79,2024-04-10,61,10
10624,9.78,2024-04-10,60,7
12527,3.2,2024-04-10,40,18
11106,14.7,2024-04-10,8,30
10929,12.51,2024-04-10,47,10
12183,0.1,2024-04-10,10,29
1291,5.25,2024-04-10,74,29
4493,2.33,2024-04-10,7,5
2646,6.23,2024-04-10,34,6
624,8.04,2024-04-10,70,22
7160,11.78,2024-04-10,54,3
11504,11.18,2024-04-10,36,19
3982,10.86,2024-04-10,3,14
16806,1.33,2024-04-11,12,14
9875,4.18,2024-04-11,24,19
11771,7.04,2024-04-11,48,18
6555,8.39,2024-04-11,72,21
6419,12.86,2024-04-11,43,7
4918,8.48,2024-04-11,9,4
11655,8.1,2024-04-11,73,2
9841,10.02,2024-04-11,34,11
14410,8.79,2024-04-11,17,6
10423,13.99,2024-04-11,30,2
3069,8.85,2024-04-11,36,13
5478,1.55,2024-04-11,60,13
12422,0.62,2024-04-11,31,27
3105,5.96,2024-04-11,15,3
5514,1.21,2024-04-11,48,4
17217,1.44,2024-04-11,65,27
5977,3.67,2024-04-11,39,21
7700,4.89,2024-04-11,39,1
3129,0.56,2024-04-11,6,1
14892,4.81,2024-04-11,69,16
6660,11.29,2024-04-11,55,23
2865,2.06,2024-04-11,64,28
14352,2.66,2024-04-11,33,15
2510,7.73,2024-04-11,30,10
16522,12.64,2024-04-11,71,18
16319,7.28,2024-04-11,20,29
12593,14.75,2024-04-11,41,26
11769,9.55,2024-04-11,67,6
2713,8.29,2024-04-11,9,13
11499,12.84,2024-04-11,57,16
7975,2.14,2024-04-11,68,3
8090,2.52,2024-04-11,35,3
6384,6.34,2024-04-11,30,23
7905,2.05,2024-04-11,27,27
12881,9.04,2024-04-11,20,1
6405,9.09,2024-04-11,64,18
14674,0.97,2024-04-11,11,7
3618,11.22,2024-04-11,35,9
7526,7.01,2024-04-11,36,7
7917,7.34,2024-04-11,71,1
12419,6.57,2024-04-11,56,20
9159,2.21,2024-04-11,39,25
7125,3.83,2024-04-11,4,20
11433,7.31,2024-04-12,39,15
8618,5.42,2024-04-12,11,20
16704,7.94,2024-04-12,38,29
4931,3.04,2024-04-12,72,15
13738,6.98,2024-04-12,70,8
12878,9.35,2024-04-12,25,22
13855,3.28,2024-04-12,35,16
10242,10.89,2024-04-12,18,19
7687,9.42,2024-04-12,1,20
5604,1.34,2024-04-12,25,25
699,8.17,2024-04-12,28,6
17164,2.43,2024-04-12,28,21
3234,0.96,2024-04-12,17,1
1554,2.08,2024-04-12,54,17
6727,13.07,2024-04-12,70,7
5570,1.59,2024-04-12,9,3
12667,12.05,2024-04-12,59,13
847,4.75,2024-04-12,47,6
8367,4.1,2024-04-12,43,7
13287,7.53,2024-04-12,53,2
1272,2.38,2024-04-12,20,12
1025,13.51,2024-04-12,1,14
14331,3.02,2024-04-12,44,21
15142,3.07,2024-04-12,5,12
11978,3.64,2024-04-12,34,13
13434,14.23,2024-04-12,22,25
11357,9.28,2024-04-12,11,9
1642,1.45,2024-04-12,9,11
2365,3.66,2024-04-12,38,21
7934,9.76,2024-04-12,6,12
2393,9.59,2024-04-12,65,7
5833,9.69,2024-04-12,28,18
3049,5.96,2024-04-12,43,4
6263,12.12,2024-04-12,6,7
11908,11.47,2024-04-12,76,28
12157,5.21,2024-04-12,74,19
38,12.93,2024-04-12,59,7
11768,9.05,2024-04-12,29,27
16202,9.35,2024-04-12,30,1
16855,1.3,2024-04-12,60,10
17250,3.12,2024-04-12,55,8
16829,14.62,2024-04-12,29,17
14307,0.6,2024-04-12,38,3
111,3.95,2024-04-12,14,11
7753,5.62,2024-04-12,24,9
12357,12.4,2024-04-12,73,2
16492,0.91,2024-04-12,19,15
10307,0.51,2024-04-12,54,14
10146,5.72,2024-04-12,21,2
13643,7.81,2024-04-12,17,30
393,8.22,2024-04-12,47,27
11072,4.44,2024-04-12,63,1
6025,5.1,2024-04-12,7,19
6837,14.91,2024-04-12,35,28
946,14.44,2024-04-12,22,27
1528,6.69,2024-04-12,31,9
15395,12.91,2024-04-12,27,22
3505,3.52,2024-04-12,50,20
2111,10.61,2024-04-13,26,30
10717,2.52,2024-04-13,36,6
10679,10.41,2024-04-13,77,5
31,10.95,2024-04-13,18,7
5711,13.38,2024-04-13,56,21
4964,10.37,2024-04-13,32,22
15610,6.59,2024-04-13,14,5
3140,13.46,2024-04-13,12,18
11216,5.88,2024-04-13,13,6
7411,9.24,2024-04-13,8,15
8918,10.48,2024-04-13,14,5
11699,0.11,2024-04-13,17,6
2918,4.64,2024-04-13,10,3
5026,4.86,2024-04-13,2,29
13835,12.53,2024-04-13,77,17
12961,7.84,2024-04-14,28,4
8407,10.61,2024-04-14,23,3
1133,0.09,2024-04-14,31,9
11295,4.39,2024-04-14,22,19
3919,3.95,2024-04-14,65,27
801,4.48,2024-04-14,62,26
6400,5.44,2024-04-14,51,12
4433,4.85,2024-04-14,1,4
10979,13.69,2024-04-14,21,4
10306,1.9,2024-04-14,21,13
7145,11.29,2024-04-14,76,7
9366,7.69,2024-04-14,23,29
13786,1.01,2024-04-14,62,10
1470,14.61,2024-04-14,12,4
9424,12.9,2024-04-14,13,19
7079,5.93,2024-04-14,32,1
9431,2.96,2024-04-14,24,6
6227,5.29,2024-04-14,15,25
7232,12.19,2024-04-14,15,4
13620,2.53,2024-04-14,27,8
7582,10.47,2024-04-14,47,30
11040,3.88,2024-04-14,67,23
10638,6.56,2024-04-14,7,14
12224,9.09,2024-04-14,51,23
7171,6.36,2024-04-14,68,1
16265,14.93,2024-04-14,70,15
9018,5.12,2024-04-14,46,1
17260,13.14,2024-04-14,33,22
6469,10.29,2024-04-14,77,21
10758,10.05,2024-04-14,54,12
4068,10.6,2024-04-14,36,28
15591,11.2,2024-04-14,1,8
2155,7.5,2024-04-14,46,28
2375,0.44,2024-04-14,39,17
235,1.8,2024-04-14,16,4
11180,0.44,2024-04-14,38,18
638,8.01,2024-04-14,27,8
8580,14.86,2024-04-15,41,4
10159,5.43,2024-04-15,7,29
15203,3.51,2024-04-15,10,29
4330,8.11,2024-04-15,40,15
7235,2.66,2024-04-15,33,12
2011,14.58,2024-04-15,8,28
13475,4.82,2024-04-15,44,10
16443,4.65,2024-04-15,28,7
9183,12.21,2024-04-15,72,1
15747,2.89,2024-04-15,19,25
9821,12.3,2024-04-15,47,14
2237,5.82,2024-04-15,23,30
16859,4.91,2024-04-15,34,18
16940,12.37,2024-04-15,64,16
13971,8.28,2024-04-15,3,9
3223,12.36,2024-04-15,45,23
2488,10.19,2024-04-15,41,8
3647,4.31,2024-04-15,58,12
16507,9.36,2024-04-15,41,22
5112,8.66,2024-04-15,42,6
11813,0.51,2024-04-15,36,12
15213,0.44,2024-04-15,50,12
13172,5.15,2024-04-15,34,1
12687,1.12,2024-04-15,21,11
11309,1.68,2024-04-15,29,9
16324,2.04,2024-04-15,43,22
1217,3.54,2024-04-15,61,30
8527,13.51,2024-04-15,12,29
680,9.91,2024-04-16,23,1
2854,2.81,2024-04-16,24,11
14274,0.08,2024-04-16,18,28
14296,7.47,2024-04-16,14,24
14509,12.64,2024-04-16,5,12
13159,13.34,2024-04-16,25,11
15054,11.6,2024-04-16,54,15
6446,10.48,2024-04-16,72,22
4233,5.71,2024-04-16,75,1
15272,0.57,2024-04-16,2,18
2655,12.12,2024-04-16,51,15
12567,12.93,2024-04-16,58,8
11927,11.41,2024-04-16,37,11
6169,7.27,2024-04-16,47,9
4822,3.46,2024-04-16,20,1
16146,2.66,2024-04-16,21,17
8196,11.37,2024-04-16,9,4
11793,9.89,2024-04-16,48,18
3396,3.94,2024-04-16,16,29
11552,11.25,2024-04-16,69,19
16770,4.0,2024-04-16,64,23
9601,11.01,2024-04-16,63,16
16747,4.45,2024-04-16,7,4
14056,13.57,2024-04-16,70,20
14737,1.27,2024-04-16,20,19
12307,1.56,2024-04-16,77,2
8797,7.67,2024-04-16,16,15
13757,13.03,2024-04-16,23,19
5290,8.28,2024-04-16,22,12
15617,10.92,2024-04-16,41,5
4722,9.95,2024-04-16,57,2
13783,11.69,2024-04-16,32,30
2588,9.75,2024-04-16,38,20
13817,14.72,2024-04-16,64,29
1982,8.97,2024-04-16,65,1
14649,2.24,2024-04-16,21,29
14465,7.34,2024-04-16,47,11
3673,2.61,2024-04-16,73,23
8904,9.94,2024-04-16,8,30
17248,0.2,2024-04-16,60,5
7120,3.86,2024-04-16,75,20
3787,5.86,2024-04-16,70,17
11255,5.54,2024-04-16,63,12
8217,11.23,2024-04-16,61,3
9596,3.09,2024-04-16,67,26
11404,10.35,2024-04-16,74,20
2639,3.93,2024-04-16,8,22
6630,9.89,2024-04-16,22,13
986,14.19,2024-04-16,15,29
14339,14.24,2024-04-16,35,20
4141,8.8,2024-04-16,58,27
66,3.44,2024-04-16,51,17
8359,1.16,2024-04-16,48,22
9208,13.88,2024-04-16,48,14
7351,11.28,2024-04-16,52,28
9586,0.99,2024-04-16,52,27
10535,0.54,2024-04-16,72,18
11827,1.77,2024-04-16,67,21
1139,0.46,2024-04-16,23,7
13187,14.86,2024-04-16,68,27
10291,4.71,2024-04-17,44,21
13080,9.69,2024-04-17,44,20
145,3.18,2024-04-17,1,6
15423,7.82,2024-04-17,69,3
13450,3.77,2024-04-17,39,20
12861,8.66,2024-04-17,24,1
14598,4.84,2024-04-17,52,20
15480,4.87,2024-04-17,77,21
9316,13.42,2024-04-17,33,17
1610,9.62,2024-04-17,76,19
12811,2.25,2024-04-17,22,21
11458,6.6,2024-04-17,43,17
4310,0.4,2024-04-17,53,5
1631,10.78,2024-04-17,12,16
13178,11.17,2024-04-17,44,15
206,6.02,2024-04-17,39,23
12773,3.94,2024-04-17,3,2
9645,5.29,2024-04-17,50,2
15297,10.43,2024-04-17,62,18
16681,8.87,2024-04-17,8,7
13784,10.93,2024-04-17,48,12
3360,11.01,2024-04-17,50,24
14802,7.51,2024-04-17,63,18
15614,10.31,2024-04-17,77,21
601,10.8,2024-04-17,40,12
2809,4.92,2024-04-17,3,13
15265,6.45,2024-04-17,52,6
11208,4.79,2024-04-17,33,7
8958,12.05,2024-04-17,74,22
991,1.49,2024-04-17,61,7
12290,7.8,2024-04-17,46,29
2287,8.18,2024-04-17,58,4
4373,6.33,2024-04-17,16,23
3118,14.09,2024-04-17,8,14
3485,5.19,2024-04-17,16,27
11088,9.49,2024-04-17,58,22
13247,7.37,2024-04-17,29,18
4718,2.12,2024-04-17,35,11
6088,7.51,2024-04-17,51,12
6017,10.33,2024-04-17,4,3
8592,7.65,2024-04-17,76,7
11895,2.04,2024-04-17,4,20
6320,5.46,2024-04-18,41,17
15129,2.98,2024-04-18,12,23
17282,1.98,2024-04-18,64,13
13594,3.11,2024-04-18,2,20
11021,2.45,2024-04-18,1,16
10169,6.94,2024-04-18,41,29
11677,5.99,2024-04-18,27,25
3378,7.12,2024-04-18,51,27
4059,11.22,2024-04-18,64,18
7309,6.36,2024-04-18,65,14
3574,13.82,2024-04-18,67,25
465,2.08,2024-04-18,71,23
5205,9.94,2024-04-18,4,23
973,13.64,2024-04-18,15,24
4756,5.2,2024-04-18,4,10
4784,8.13,2024-04-18,1,27
36,12.44,2024-04-18,11,27
16721,13.22,2024-04-18,41,9
11067,5.51,2024-04-18,50,2
5000,1.95,2024-04-18,65,18
43,4.34,2024-04-18,30,24
781,7.48,2024-04-18,26,14
16379,11.97,2024-04-18,34,27
7275,7.85,2024-04-18,4,25
11201,11.66,2024-04-18,52,21
12207,10.45,2024-04-18,68,20
990,6.22,2024-04-18,45,16
11469,13.88,2024-04-18,72,26
15029,2.2,2024-04-18,25,26
14997,9.63,2024-04-18,47,30
8511,6.43,2024-04-18,51,16
8483,4.57,2024-04-18,51,29
16968,10.76,2024-04-18,24,23
6022,7.77,2024-04-18,37,2
1023,4.93,2024-04-18,7,9
9870,5.28,2024-04-18,63,24
8766,5.67,2024-04-18,12,28
14921,12.94,2024-04-18,12,24
5748,9.5,2024-04-18,19,4
2785,10.51,2024-04-18,9,27
2328,14.49,2024-04-18,2,4
2964,5.87,2024-04-18,42,12
9292,11.14,2024-04-19,27,18
13967,6.53,2024-04-19,4,26
7141,3.04,2024-04-19,62,18
1250,7.61,2024-04-19,15,14
16350,4.63,2024-04-19,55,13
11034,6.82,2024-04-19,31,30
4532,1.06,2024-04-19,52,2
954,5.49,2024-04-19,72,20
970,3.32,2024-04-19,52,29
10133,11.03,2024-04-19,12,24
11833,3.83,2024-04-19,41,3
1123,9.2,2024-04-19,10,23
7899,3.86,2024-04-19,13,10
2971,3.31,2024-04-19,52,27
14595,0.36,2024-04-19,55,29
15263,11.59,2024-04-19,59,23
10230,13.68,2024-04-19,63,10
16470,14.66,2024-04-19,14,14
14635,6.52,2024-04-19,15,17
15436,10.93,2024-04-19,3,16
17162,1.36,2024-04-19,45,7
10517,10.57,2024-04-19,75,7
253,6.87,2024-04-19,28,9
4071,0.08,2024-04-19,45,23
1900,3.71,2024-04-19,69,11
4317,13.28,2024-04-19,26,8
2306,14.86,2024-04-19,2,2
3074,8.03,2024-04-19,49,1
10384,0.41,2024-04-19,8,28
633,1.51,2024-04-20,13,15
7368,1.01,2024-04-20,18,17
6309,14.43,2024-04-20,72,28
10794,12.11,2024-04-20,69,22
16790,13.88,2024-04-20,3,5
7593,5.1,2024-04-20,8,25
1730,9.44,2024-04-20,11,11
359,6.52,2024-04-20,72,12
13354,1.0,2024-04-20,2,9
11022,10.24,2024-04-20,72,29
16684,7.84,2024-04-20,74,4
14109,14.74,2024-04-20,17,9
13188,8.16,2024-04-20,17,4
14372,8.28,2024-04-20,3,13
11411,8.28,2024-04-20,2,1
4980,10.42,2024-04-20,41,15
9055,1.86,2024-04-20,20,20
193,13.85,2024-04-20,21,18
10173,7.2,2024-04-20,9,7
13124,10.78,2024-04-20,33,28
16936,5.46,2024-04-20,27,15
5804,0.98,2024-04-20,29,8
11926,10.08,2024-04-20,7,9
15606,10.94,2024-04-20,12,22
8845,11.78,2024-04-20,50,2
13307,0.09,2024-04-20,69,6
13722,2.98,2024-04-20,46,2
3789,8.19,2024-04-20,37,18
7451,10.16,2024-04-20,71,10
4144,1.01,2024-04-20,67,30
6733,1.59,2024-04-20,47,23
3732,13.47,2024-04-20,62,12
1613,11.5,2024-04-20,64,3
14852,9.1,2024-04-20,20,30
12441,2.92,2024-04-20,74,22
11031,4.79,2024-04-20,37,18
2557,5.95,2024-04-20,41,26
2559,10.49,2024-04-20,31,9
14504,2.39,2024-04-20,6,18
12594,10.35,2024-04-20,33,20
3901,5.38,2024-04-20,45,12
664,11.47,2024-04-20,65,8
7015,7.78,2024-04-21,56,15
3028,10.83,2024-04-21,51,3
1026,0.04,2024-04-21,33,11
16982,8.49,2024-04-21,5,30
4025,4.25,2024-04-21,20,13
5661,2.98,2024-04-21,30,1
10455,9.57,2024-04-21,63,28
7920,6.13,2024-04-21,7,20
9994,11.01,2024-04-21,27,11
10771,4.66,2024-04-21,10,9
5779,7.18,2024-04-21,75,12
9087,9.64,2024-04-21,75,26
16286,5.1,2024-04-21,38,5
330,12.16,2024-04-21,15,3
15691,5.96,2024-04-21,63,7
15600,7.66,2024-04-21,54,14
14717,1.23,2024-04-21,22,23
4563,9.58,2024-04-21,9,16
11652,9.03,2024-04-21,28,26
8588,9.5,2024-04-21,68,13
744,4.32,2024-04-21,40,16
13516,2.72,2024-04-21,75,20
15515,3.44,2024-04-21,57,18
8836,10.67,2024-04-21,56,6
3417,3.47,2024-04-21,35,29
7539,11.79,2024-04-21,34,9
12547,11.19,2024-04-21,8,18
11939,1.06,2024-04-21,68,23
187,3.73,2024-04-21,19,21
11905,6.16,2024-04-21,27,10
15948,5.33,2024-04-21,67,1
13355,11.85,2024-04-21,77,19
12991,13.06,2024-04-21,27,3
8230,14.61,2024-04-21,62,20
11114,9.79,2024-04-21,17,8
13416,4.31,2024-04-21,67,18
5962,12.52,2024-04-21,49,18
6685,3.36,2024-04-21,77,29
1829,14.96,2024-04-21,72,20
12752,14.52,2024-04-21,63,25
6539,0.88,2024-04-21,72,16
6099,8.06,2024-04-22,8,19
15710,7.72,2024-04-22,47,16
17067,10.43,2024-04-22,3,14
749,4.72,2024-04-22,37,26
13309,12.1,2024-04-22,49,2
7131,4.88,2024-04-22,36,27
6794,7.32,2024-04-22,37,15
8952,12.25,2024-04-22,49,2
16920,3.42,2024-04-22,33,25
15669,2.8,2024-04-22,28,14
7300,6.3,2024-04-22,77,16
16081,8.06,2024-04-22,46,2
8677,2.76,2024-04-22,74,26
15294,6.87,2024-04-22,44,10
6985,12.08,2024-04-22,35,23
10852,11.83,2024-04-22,46,10
4056,11.04,2024-04-22,44,27
16724,12.74,2024-04-22,56,1
9630,14.86,2024-04-22,24,10
4366,8.41,2024-04-22,52,15
11443,6.84,2024-04-22,59,6
17111,13.43,2024-04-22,59,25
6138,2.69,2024-04-22,7,25
16333,11.11,2024-04-22,68,3
8388,14.2,2024-04-22,22,10
9980,5.99,2024-04-22,32,7
10425,4.76,2024-04-22,53,27
2177,11.28,2024-04-22,29,4
9157,2.26,2024-04-22,60,14
8515,6.58,2024-04-22,25,26
7075,12.0,2024-04-22,22,28
1514,5.58,2024-04-22,36,14
5758,11.92,2024-04-22,62,20
15604,13.49,2024-04-22,42,11
614,7.96,2024-04-22,45,21
8150,9.02,2024-04-22,27,30
12111,6.18,2024-04-22,54,21
4934,6.88,2024-04-22,21,26
5858,2.3,2024-04-22,33,16
7293,10.2,2024-04-22,52,8
9280,8.29,2024-04-22,63,23
350,14.72,2024-04-22,55,26
3754,6.89,2024-04-22,57,10
13347,2.43,2024-04-22,33,18
7245,13.82,2024-04-22,53,6
4740,5.71,2024-04-22,15,13
518,0.29,2024-04-22,6,7
2619,13.47,2024-04-22,75,4
354,14.56,2024-04-22,12,16
3644,3.56,2024-04-22,46,1
7857,0.09,2024-04-22,37,8
5941,1.29,2024-04-22,39,22
9797,11.11,2024-04-22,41,1
2283,5.89,2024-04-22,26,26
4477,5.37,2024-04-22,39,2
6800,13.39,2024-04-22,27,6
9703,0.23,2024-04-22,74,13
10079,4.01,2024-04-22,54,12
8492,9.23,2024-04-22,56,19
5435,12.53,2024-04-22,34,21
8209,10.64,2024-04-22,3,3
6887,2.07,2024-04-23,27,29
8723,11.67,2024-04-23,72,17
7167,5.6,2024-04-23,10,4
8271,1.49,2024-04-23,36,28
7004,1.47,2024-04-23,29,20
2251,7.26,2024-04-23,53,9
12652,6.87,2024-04-23,12,7
4998,14.93,2024-04-23,1,1
7951,0.19,2024-04-23,49,29
8484,14.0,2024-04-23,70,11
2939,5.6,2024-04-23,30,1
6875,1.58,2024-04-23,1,17
15369,3.33,2024-04-23,34,24
1287,13.1,2024-04-23,53,15
13127,10.07,2024-04-23,74,19
2154,2.57,2024-04-23,42,30
2434,12.6,2024-04-23,48,18
6929,9.91,2024-04-23,7,25
6525,13.61,2024-04-23,39,29
68,4.73,2024-04-24,26,28
12287,10.61,2024-04-24,8,19
2378,8.88,2024-04-24,55,20
16250,1.9,2024-04-24,31,15
6616,1.15,2024-04-24,17,17
15201,10.97,2024-04-24,47,12
13909,12.4,2024-04-24,1,24
849,11.39,2024-04-24,31,11
5295,8.67,2024-04-24,46,26
4837,11.47,2024-04-24,62,26
10240,12.46,2024-04-24,65,20
14457,14.07,2024-04-24,23,26
14022,9.88,2024-04-24,44,19
11107,1.18,2024-04-24,38,26
5669,5.63,2024-04-24,57,2
14825,1.8,2024-04-24,25,29
14169,6.79,2024-04-24,37,2
8193,5.06,2024-04-24,5,30
2637,0.25,2024-04-24,64,4
7622,0.48,2024-04-24,48,22
2206,14.12,2024-04-24,4,6
14771,10.63,2024-04-24,10,26
15656,14.13,2024-04-24,54,4
15279,14.63,2024-04-24,47,4
15678,1.69,2024-04-24,8,15
5110,9.88,2024-04-24,50,5
15551,0.1,2024-04-24,29,7
258,3.98,2024-04-24,58,15
5329,7.04,2024-04-24,28,30
9928,4.29,2024-04-24,29,10
9238,5.62,2024-04-24,2,14
5011,9.38,2024-04-25,20,5
9489,14.21,2024-04-25,48,30
6922,11.39,2024-04-25,16,20
4616,1.38,2024-04-25,51,11
2689,4.08,2024-04-25,51,16
7105,11.8,2024-04-25,29,6
16468,9.22,2024-04-25,22,17
30,12.11,2024-04-25,2,2
14958,11.19,2024-04-25,7,19
7822,11.07,2024-04-25,51,14
1574,5.17,2024-04-25,47,9
11933,7.07,2024-04-25,72,10
12070,8.07,2024-04-25,10,1
6592,6.55,2024-04-25,30,25
17122,13.54,2024-04-25,43,29
1685,1.78,2024-04-25,76,9
7322,1.62,2024-04-25,27,30
5770,5.48,2024-04-25,17,20
9674,14.37,2024-04-25,64,22
12320,13.5,2024-04-25,19,6
15237,12.61,2024-04-25,3,21
8578,1.98,2024-04-25,72,19
9026,5.81,2024-04-25,44,7
475,13.57,2024-04-25,34,27
10078,7.9,2024-04-25,20,14
1948,13.04,2024-04-25,31,14
12898,4.09,2024-04-25,11,13
2245,2.08,2024-04-25,25,8
5386,4.52,2024-04-25,75,15
6347,3.88,2024-04-25,5,5
14155,9.56,2024-04-25,59,27
